web-scraper-order,web-scraper-start-url,single,single-href,Title,Ratings,Price,Offers,Box,picture1-src,picture2-src,About
1700216043-407,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,ASUS AiO A3 Series Core i5 (8 GB DDR4/Windows 11 Home/2...,https://www.flipkart.com/asus-aio-a3-series-core-i5-8-gb-ddr4-windows-11-home-23-8-inch-screen-a3402wbat-ba002ws/p/itm11c540f406445?pid=AIOGZYQUJDVFCTXZ&lid=LSTAIOGZYQUJDVFCTXZ7SRAEX&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&spotlightTagId=TrendingId_6bo%2Fnl4%2Figk&srno=s_2_74&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGZYQUJDVFCTXZ.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,ASUS AiO A3 Series Core i5 (8 GB DDR4/Windows 11 Home/23.8 Inch Screen/A3402WBAT-BA002WS)  (Black),,"73,500",11% off,"?AIO Desktop, Power Adaptor, User Manuals, Warranty Documents, Wireless Grey keyboard, Wireless optical mouse",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/t/q/7/a3402wbat-ba002ws-asus-original-imagzyqugskgh6mp.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/t/q/7/a3402wbat-ba002ws-asus-original-imagzyqugskgh6mp.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">RAM 8 GB DDR4</li><li class=""_21Ahn-"">23.8 inch Display</li></ul></div>"
1700216046-408,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,HP All-in-One Core i5 (11th Gen) (8 GB DDR4/512 GB SSD/...,https://www.flipkart.com/hp-all-in-one-core-i5-11th-gen-8-gb-ddr4-512-ssd-windows-11-home-intel-graphics-23-8-inch-screen-24-df1229in-ms-office/p/itm285c1cd77b7af?pid=AIOGPFZQ8HMXQHYC&lid=LSTAIOGPFZQ8HMXQHYC7A2CZ6&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_73&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGPFZQ8HMXQHYC.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,"HP All-in-One Core i5 (11th Gen) (8 GB DDR4/512 GB SSD/Windows 11 Home/Intel Graphics/23.8 Inch Screen/24-df1229in) with MS Office  (Snow White, 409.3 mm x 540.8 mm x 204.5 mm, 5.85 kg)",4.8,"61,299",2% off,"All in One Desktop, HP 125 USB White Wired Keyboard, HP Wired White Mouse, Power Adapter, User Manual",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/s/e/c/24-df1229in-hp-original-imagq5fytg2kmcgg.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/s/e/c/24-df1229in-hp-original-imagq5fytg2kmcgg.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i5 (11th Gen)</li><li class=""_21Ahn-"">RAM 8 GB DDR4</li><li class=""_21Ahn-"">23.8 Inch Display</li></ul></div>"
1700216049-409,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,TECH- Assemblers Intel Core i3 (4 GB DDR3/500 GB/Window...,https://www.flipkart.com/tech-assemblers-intel-core-i3-4-gb-ddr3-500-gb-windows-10-pro-15-1-inch-screen-aszi35004gb/p/itm7f97b6cb4b220?pid=AIOGRYFEADFFNZ8F&lid=LSTAIOGRYFEADFFNZ8FVJACMH&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_72&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGRYFEADFFNZ8F.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,TECH- Assemblers Intel Core i3 (4 GB DDR3/500 GB/Windows 10 Pro/15.1 Inch Screen/ASZI35004GB.)  (Black),,"10,081",49% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/o/g/u/aszi35004gb-tech-assemblers-original-imagryy9pzxe2sm3.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/o/g/u/aszi35004gb-tech-assemblers-original-imagryy9pzxe2sm3.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">15.1 inch Display</li></ul></div>"
1700216053-410,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,konect 3000 Core i7 (8 GB DDR3/2 TB/256 GB SSD/Windows ...,https://www.flipkart.com/konect-3000-core-i7-8-gb-ddr3-2-tb-256-ssd-windows-11-home-4-4gb-22-inch-screen-assembled-pc-ms-office/p/itmd0ad0f4e2433c?pid=AIOGSZGFDVHDFB2P&lid=LSTAIOGSZGFDVHDFB2P2LYCH6&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_71&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGSZGFDVHDFB2P.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,"konect 3000 Core i7 (8 GB DDR3/2 TB/256 GB SSD/Windows 11 Home/4 GB 4GB/22 Inch Screen/Assembled PC) with MS Office  (Black, 40 cm x 45 cm x 15 cm, 5 kg)",,"20,070",74% off,CPU+MONITOR+KEY BOARD+MOUSE+WIFI,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/s/q/s/assembled-pc-assembld-original-imagmxptgjcw7vgx.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/s/q/s/assembled-pc-assembld-original-imagmxptgjcw7vgx.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i7</li><li class=""_21Ahn-"">HDD Capacity 2 TB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">22 inch Display</li><li class=""_21Ahn-"">YES</li></ul></div>"
1700216056-411,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,Assembled Gaming PC 2000 Core i7 (16 GB DDR4/1 TB/128 G...,https://www.flipkart.com/assembled-gaming-pc-2000-core-i7-16-gb-ddr4-1-tb-128-ssd-windows-10-pro-2-ddr3-20-inch-screen-desktop-wifi-bluetooth-2gb-graphic-ms-office/p/itm1283ed61cc1bf?pid=AIOGP2Q5EGU3HY9U&lid=LSTAIOGP2Q5EGU3HY9USKDLYU&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_70&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGP2Q5EGU3HY9U.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,"Assembled Gaming PC 2000 Core i7 (16 GB DDR4/1 TB/128 GB SSD/Windows 10 Pro/2 GB DDR3/20 Inch Screen/Desktop_WIfi_Bluetooth_2GB Graphic) with MS Office  (Black, 55 cm x 45 cm x 15 cm, 5 kg)",3,"18,890",73% off,"1 CPU, 1 Monitor, 1 Keyboard 1 Mouse",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/b/h/1/desktop-wifi-bluetooth-2gb-graphic-assembled-original-imagp2q5bkbjzcqp.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/b/h/1/desktop-wifi-bluetooth-2gb-graphic-assembled-original-imagp2q5bkbjzcqp.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i7</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 16 GB DDR4</li><li class=""_21Ahn-"">20 inch Display</li><li class=""_21Ahn-"">2019</li></ul></div>"
1700216059-412,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,"ASUS AiO A3 Series Touch Panel, Intel 12th Gen Core i5 ...",https://www.flipkart.com/asus-aio-a3-series-touch-panel-intel-12th-gen-core-i5-8-gb-ddr4-512-ssd-windows-11-home-23-8-inch-screen-a3402wbat-wa001ws-ms-office/p/itm30783cf6a813b?pid=AIOGK7M6YEEXGQNH&lid=LSTAIOGK7M6YEEXGQNH9ZOVKF&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_69&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGK7M6YEEXGQNH.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,"ASUS AiO A3 Series Touch Panel, Intel 12th Gen Core i5 (8 GB DDR4/512 GB SSD/Windows 11 Home/23.8 Inch Screen/A3402WBAT-WA001WS) with MS Office  (White, 42.3 cm x 53.9 cm x 16.5 cm, 5.4 Kg)",4.8,"57,990",30% off,"All-in-One Desktop, Wireless Keyboard, Wireless Mouse, Power Adapter, User Manual",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/y/o/q/-original-imagka5zb4mx3vud.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/y/o/q/-original-imagka5zb4mx3vud.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">RAM 8 GB DDR4</li><li class=""_21Ahn-"">23.8 inch Display</li><li class=""_21Ahn-"">Office Home and Student 2021</li></ul></div>"
1700216062-413,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,TECH- Assemblers Assembled Desktop Computer Celeron Dua...,https://www.flipkart.com/tech-assemblers-assembled-desktop-computer-celeron-dual-core-4-gb-ddr3-320-gb-windows-10-pro-15-4-inch-screen-assembled-computer-intel-2-6-ghz-pentium-processor-ms-office/p/itm918a69d7f4dd9?pid=AIOGH8JMBGCAUM8R&lid=LSTAIOGH8JMBGCAUM8RSYTGWM&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_68&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGH8JMBGCAUM8R.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,"TECH- Assemblers Assembled Desktop Computer Celeron Dual Core (4 GB DDR3/320 GB/Windows 10 Pro/15.4 Inch Screen/Assembled Desktop Computer, Intel Dual Core 2.6 Ghz Pentium Processor) with MS Office  (Black)",2.9,"11,601",61% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE, Speaker, Webcam, Wifi Dongle",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/s/w/i/assembled-desktop-computer-intel-dual-core-2-6-ghz-pentium-original-imagh8gwqnyjdzzp.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/s/w/i/assembled-desktop-computer-intel-dual-core-2-6-ghz-pentium-original-imagh8gwqnyjdzzp.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Celeron Dual Core</li><li class=""_21Ahn-"">HDD Capacity 320 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">15.4 inch Display</li><li class=""_21Ahn-"">Trail</li></ul></div>"
1700216065-414,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,Assembled Core i7-2600 Core i7 (16 GB DDR4/1 TB/128 GB ...,https://www.flipkart.com/assembled-core-i7-2600-i7-16-gb-ddr4-1-tb-128-ssd-windows-11-home-19-inch-screen-samsung-monitor-fusionit-pc-keyboard-mouse-ms-office/p/itma9a615c538c30?pid=AIOGTVSRDKVBGAXK&lid=LSTAIOGTVSRDKVBGAXK8OIWK0&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_67&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGTVSRDKVBGAXK.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,"Assembled Core i7-2600 Core i7 (16 GB DDR4/1 TB/128 GB SSD/Windows 11 Home/19 Inch Screen/Samsung Monitor_FusionIT PC_Keyboard and Mouse) with MS Office  (Black, 50 cm x 55 cm x 45 cm, 8 kg)",3.2,"18,470",73% off,"CPU, Monitor, Keyboard and Mouse",https://rukminim2.flixcart.com/image/416/416/xif0q/desktop-computer/r/y/r/0-assembled-core-i7-fusionit-original-imagtvs3jhnkhasv.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/desktop-computer/r/y/r/0-assembled-core-i7-fusionit-original-imagtvs3jhnkhasv.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i7</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 16 GB DDR4</li><li class=""_21Ahn-"">19 inch Display</li><li class=""_21Ahn-"">YES</li></ul></div>"
1700216068-415,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,ZOONIS Home & Office Core i3 (8 GB DDR3/500 GB/128 GB S...,https://www.flipkart.com/zoonis-home-office-core-i3-8-gb-ddr3-500-gb-128-ssd-windows-10-pro-19-inch-screen-ma-10-best-besktop-online-work-education-ms/p/itm44396258bb3b6?pid=AIOGZU6GHWXQFDRR&lid=LSTAIOGZU6GHWXQFDRR09AHVZ&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_66&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGZU6GHWXQFDRR.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,ZOONIS Home & Office Core i3 (8 GB DDR3/500 GB/128 GB SSD/Windows 10 Pro/19 Inch Screen/MA-10 Best Besktop For Office & Online Work and Home Education) with MS Office  (Black),3.3,"12,979",56% off,"Led, Cpu, Keyboard & Mouse, Wifi, Power Cable",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/x/w/5/ma-10-best-besktop-for-office-online-work-and-home-education-original-imagzu6gu6824jqg.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/x/w/5/ma-10-best-besktop-for-office-online-work-and-home-education-original-imagzu6gu6824jqg.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">19 inch Display</li></ul></div>"
1700216071-416,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,HP All-in-One Ryzen 3 Dual Core (4 GB DDR4/512 GB SSD/W...,https://www.flipkart.com/hp-all-in-one-ryzen-3-dual-core-4-gb-ddr4-512-ssd-windows-11-home-amd-radeon-graphics-21-5-inch-screen-22-dd0786in-ms-office/p/itm32d339fef1fff?pid=AIOGMEHEA97Y8NVJ&lid=LSTAIOGMEHEA97Y8NVJQOLIKV&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_65&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGMEHEA97Y8NVJ.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,"HP All-in-One Ryzen 3 Dual Core (4 GB DDR4/512 GB SSD/Windows 11 Home/AMD Radeon Graphics/21.5 Inch Screen/22-dd0786in) with MS Office  (Snow white, 380.7 mm x 490.3 mm x 204.5 mm, 5.7 kg)",4,"43,299",18% off,"All in One Desktop, HP 125 USB White Wired Keyboard, HP Wired White Mouse, Power Adapter, User Manual",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/8/l/z/22-dd0786in-hp-original-imagnyk9h7hhjqfh.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/8/l/z/22-dd0786in-hp-original-imagnyk9h7hhjqfh.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">AMD Ryzen 3 Dual Core</li><li class=""_21Ahn-"">RAM 4 GB DDR4</li><li class=""_21Ahn-"">21.5 inch Display</li></ul></div>"
1700216074-417,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,HP All-in-One 27 Core i3 (8 GB DDR4/512 GB SSD/Windows ...,https://www.flipkart.com/hp-all-in-one-27-core-i3-8-gb-ddr4-512-ssd-windows-11-home-27-inch-screen-all-in-one-27-cb1345in-ms-office/p/itm3bdd3caad3250?pid=AIOGNTPZH6PX934H&lid=LSTAIOGNTPZH6PX934H05ZFIM&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_64&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGNTPZH6PX934H.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,HP All-in-One 27 Core i3 (8 GB DDR4/512 GB SSD/Windows 11 Home/27 Inch Screen/All-in-One 27-CB1345IN) with MS Office  (Starry white),4.8,"61,499",14% off,"Desktop, Keyboard, Mouse",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/z/o/z/all-in-one-27-cb1345in-hp-original-imagntpzpvkvktgg.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/z/o/z/all-in-one-27-cb1345in-hp-original-imagntpzpvkvktgg.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">RAM 8 GB DDR4</li><li class=""_21Ahn-"">27 inch Display</li></ul></div>"
1700216077-418,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,TECH- Assemblers Intel Core i5 (8 GB DDR3/500 GB/120 GB...,https://www.flipkart.com/tech-assemblers-intel-core-i5-8-gb-ddr3-500-gb-120-ssd-windows-10-home-512-mb-18-5-inch-screen-entaic-i5-650-8gb-500-120-18-5led-ms-office/p/itm0896f838b6e8a?pid=AIOGQR4WPJVWWTEB&lid=LSTAIOGQR4WPJVWWTEB2BCHBN&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_63&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGQR4WPJVWWTEB.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,TECH- Assemblers Intel Core i5 (8 GB DDR3/500 GB/120 GB SSD/Windows 10 Home/512 MB/18.5 Inch Screen/ENTAIC-I5-650-8GB_500-120-18.5LED) with MS Office  (Black),1.3,"12,499",70% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/n/p/z/entaic-i5-650-8gb-500-120-18-5led-tech-assemblers-original-imagqr4vd3hyh2zs.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/n/p/z/entaic-i5-650-8gb-500-120-18-5led-tech-assemblers-original-imagqr4vd3hyh2zs.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Home</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700216080-419,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,FusionIT 2000 Core i7 (8 GB DDR3/512 GB SSD/Windows 10 ...,https://www.flipkart.com/fusionit-2000-core-i7-8-gb-ddr3-512-ssd-windows-10-pro-20-inch-screen-core-processor-keyboard-mouse-wifi-bluetooth-ms-office/p/itm7604d75bef7ba?pid=AIOGRVG6NZWKXVRW&lid=LSTAIOGRVG6NZWKXVRWHEVX6S&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_62&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGRVG6NZWKXVRW.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,"FusionIT 2000 Core i7 (8 GB DDR3/512 GB SSD/Windows 10 Pro/20 Inch Screen/core i7 Processor_Keyboard with Mouse_ and Wifi and Bluetooth) with MS Office  (Black, 40 cm x 55 cm x 40 cm, 7 kg)",,"14,890",73% off,"CPU, MONITOR, Keyboard Mouse Combo",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/r/m/o/core-i3-processor-keyboard-and-mouse-and-wifi-and-bluetooth-original-imagruhkhmhhd4n9.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/r/m/o/core-i3-processor-keyboard-and-mouse-and-wifi-and-bluetooth-original-imagruhkhmhhd4n9.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i7</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">20 inch Display</li><li class=""_21Ahn-"">MS OFFICE 2019</li></ul></div>"
1700216083-420,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,Sharma infosys gaming pc Gaming pc i7 Core i7 (16 GB DD...,https://www.flipkart.com/sharma-infosys-gaming-pc-i7-core-16-gb-ddr4-2-tb-windows-10-home-4-gb-24-inch-screen-corei7/p/itm34318105787a4?pid=AIOGQ2492EGTG8GD&lid=LSTAIOGQ2492EGTG8GDYEGIVQ&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_61&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGQ2492EGTG8GD.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,"Sharma infosys gaming pc Gaming pc i7 Core i7 (16 GB DDR4/2 TB/Windows 10 Home/4 GB/24 Inch Screen/Corei7)  (Black, Red, Green)",,"52,691",57% off,"1Cpu, 1, 24 inch IPS display, 1Usb gaming keyboard, 1Usb gaming mouse, 1Usb wifi, 1Power cable",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/h/v/w/corei7-sharma-infosys-gaming-pc-original-imagq2492gs3q6gh.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/h/v/w/corei7-sharma-infosys-gaming-pc-original-imagq2492gs3q6gh.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Home</li><li class=""_21Ahn-"">Intel Core i7</li><li class=""_21Ahn-"">HDD Capacity 2 TB</li><li class=""_21Ahn-"">RAM 16 GB DDR4</li><li class=""_21Ahn-"">24 inch Display</li></ul></div>"
1700216086-421,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,Frontech froncorei3 Core i3 (4 GB DDR3/500 GB/Windows 1...,https://www.flipkart.com/frontech-froncorei3-core-i3-4-gb-ddr3-500-gb-windows-10-pro-4-gb-18-5-inch-screen-fro307/p/itm8ddd5356dfbbd?pid=AIOGNM85GXQFQKYY&lid=LSTAIOGNM85GXQFQKYYMVKJV1&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_2_60&otracker=search&otracker1=search&fm=organic&iid=502809e2-d935-460a-8814-32be5821e837.AIOGNM85GXQFQKYY.SEARCH&ppt=pp&ppn=pp&ssid=aifeuep20g0000001700216020588&qH=dd8c3f9e0ee58493,Frontech froncorei3 Core i3 (4 GB DDR3/500 GB/Windows 10 Pro/4 GB/18.5 Inch Screen/fro307)  (Black),,"15,500",48% off,"cpu, led moniter, usb kayboard, usb mouse, usb wifi adaptor",https://rukminim2.flixcart.com/image/416/416/xif0q/desktop-computer/v/q/x/00-zeb256-zebronics-original-imagnjppraw86ag9.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/desktop-computer/v/q/x/00-zeb256-zebronics-original-imagnjppraw86ag9.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
