web-scraper-order,web-scraper-start-url,single,single-href,Title,Ratings,Price,Offers,Box,picture1-src,picture2-src,picture3-src,About
1700205691-154,https://www.amazon.in/s?k=desktop+computers&page=10&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,Computer Desktop pc(core i7 / 2nd gen/16 gb ram / 1000 gb HDD/ 256 GB SSD) HDMI/VGA/ETHERNET/WiFi and Bluetooth Enabled,https://www.amazon.in/Computer-Desktop-core-ETHERNET-Enabled/dp/B0C16VHLJC/ref=sr_1_155?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205638&sprefix=%2Caps%2C265&sr=8-155,Computer Desktop pc(core i7 / 2nd gen/16 gb ram / 1000 gb HDD/ 256 GB SSD) HDMI/VGA/ETHERNET/WiFi and Bluetooth Enabled,3.6,"19,475",-57%,,https://m.media-amazon.com/images/I/41N0R2xC-rL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i7 -2630 (3.3 Ghz) (4 Cores, 6MB SmartCache) With H61 m2 (3rd Generation) + 16GB DDR3 RAM (2x8) With 1000 GB HDD + 256 GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> USB at Back : 6 USB 2.0, at Front : 2 USB2.0, with VGA and HDMI Montior Port, 1 RJ45 Ethernet Port 10/100 Mbps, 1 Audio Jack (3-1).  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> OnBoard Interface : 4 SATA II Port, 1 Front Panel Connector. Expansion Slot : 1 PCI Express X16 Slot, 1 PCI E X1 Slot.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System (Win11 PRO)  </span></li>"
1700205697-155,https://www.amazon.in/s?k=desktop+computers&page=10&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,TAKKSON Computer CPU HST45i5 Desktop PC (Core i5-2400/4 GB Ram/ 500 GB HDD/HD Graphics 2000/ HDMI/VGA/Ethernet/WiFi/Operating System Win-10) Basic Software Installed (Black),https://www.amazon.in/Processor-Motherboard-HardDisk-Operating-Installed/dp/B07X6K3KL2/ref=sr_1_154?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205638&sprefix=%2Caps%2C265&sr=8-154,TAKKSON Computer CPU HST45i5 Desktop PC (Core i5-2400/4 GB Ram/ 500 GB HDD/HD Graphics 2000/ HDMI/VGA/Ethernet/WiFi/Operating System Win-10) Basic Software Installed (Black),4,"9,300",-60%,,https://m.media-amazon.com/images/I/51fj15AsWZL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core-i5 Processor/ H61 Motherboard/ 4 GB Ram DDR3/ 500 GB HardDrive/ Without DVD/ ATX Cabinet (Cabinet Image may vary)/ WiFi Ready/ Win-10 &amp; Office (Trial Version)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ready to Use: Operating System, Software and Drivers are properly installed in this Computer. Proper quality and performance have been checked. The best performing computer to use all software.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> No Hanging Problems: Most computers have hanging problem. But there is no problem hanging in this computer. This Computer is Assembled by the Professional Computer Engineers. We have a Technical Team that checks the proper quality and performance before dispatch the computer.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Takkson Assembled Desktop PC is Suitable for Office, Home, Education, Programming, Entertainment, Accounting, Internet, video editing, photo editing, Basic usage and designing.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> After Sales Service: After sales service is the most important part for any product. We have professional technical team who provide best service to our customers after the product is sold. Our customer support team provides 10-hours service to customers (10am to 8pm).  </span></li>"
1700205702-156,https://www.amazon.in/s?k=desktop+computers&page=10&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,Cyntexia Computer Desktop Pc Core i7-2600 || 8GB DDR3 RAM || 1TB SSD ||HDMI || VGA || Ethernet || N-Vidia 2GB DDR3 710 GPU || Basic Software Installed || Black,https://www.amazon.in/Cyntexia-8GB-1TB-Operating-Installed/dp/B07JPH3GR4/ref=sr_1_153?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205638&sprefix=%2Caps%2C265&sr=8-153,Cyntexia Computer Desktop Pc Core i7-2600 || 8GB DDR3 RAM || 1TB SSD ||HDMI || VGA || Ethernet || N-Vidia 2GB DDR3 710 GPU || Basic Software Installed || Black,3.9,"22,399",-39%,,https://m.media-amazon.com/images/I/61xQrgU2GsL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core I7-2600 (3.4 Ghz) (4 Cores, 8MB SmartCache) With H61 / B75 Chipset MotherBoard (2nd Generation) + 8GB DDR3 RAM (2 x 4) With 1TB SSD And 2GB DDR3 Graphic Card (N-Vidia 710)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> USB at Back : 6 USB 2.0, at Front : 1 USB2.0, with VGA and HDMI Montior Port, 1 RJ45 Ethernet Port 10/100 Mbps, Front USB 3.0 is Optional Depends Upon the Interface of Board, 1 Audio Jack (3-1).  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> OnBoard Interface : 4 SATA II Port, 1 Front Panel Connector. Expansion Slot : 1 PCI Express X16 Slot.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System (Win10) and Basic Software (Drivers, MS office, Google Chrome, VLC Player and More) are installed.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Just Plug and Start (Only Trial Version Software, Not Licensed )  </span></li>"
1700205708-157,https://www.amazon.in/s?k=desktop+computers&page=10&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,Cyntexia Computer Desktop PC (Core i5-2400 / 08GB RAM / 240GB SSD/HDMI/VGA/Ethernet/HD Graphics 2000) Basic Software Installed (Black),https://www.amazon.in/Cyntexia-Computer-08GB-240GB-Installed/dp/B0BM7DJJNM/ref=sr_1_152?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205638&sprefix=%2Caps%2C265&sr=8-152,Cyntexia Computer Desktop PC (Core i5-2400 / 08GB RAM / 240GB SSD/HDMI/VGA/Ethernet/HD Graphics 2000) Basic Software Installed (Black),4.4,"11,499",-48%,Desktop Tower,https://m.media-amazon.com/images/I/61xQrgU2GsL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 - 2400 (3.1 Ghz) (4 Cores, 6MB SmartCache) With H61 / B75 Chipset MotherBoard (2nd Generation) + 8GB DDR3 RAM (2 x 4) With 240GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> USB at Back : 6 USB 2.0, at Front : 2 USB2.0, with VGA and HDMI Montior Port, 1 RJ45 Ethernet Port 10/100 Mbps, 1 Audio Jack (3-1).  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> OnBoard Interface : 4 SATA II Port, 1 Front Panel Connector. Expansion Slot : 1 PCI Express X16 Slot.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System (Win10) and Basic Software (Drivers, MS office, Google Chrome, VLC Player and More) are installed. Just Plug and Start (Only Trial Version Software, Not Licensed )  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Cyntexia Customer Care  </span></li>"
1700205714-158,https://www.amazon.in/s?k=desktop+computers&page=10&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,SYNTRONIC Intel Desktop PC Computer CORE i7 4770s / 16 GB RAM/ 240GB SSD/Windows 11/ USB 3.0/ HDMI/WiFi Ready- Black,https://www.amazon.in/SYNTRONIC-Desktop-Computer-4770s-Windows/dp/B09FLDGZY6/ref=sr_1_151?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205638&sprefix=%2Caps%2C265&sr=8-151,SYNTRONIC Intel Desktop PC Computer CORE i7 4770s / 16 GB RAM/ 240GB SSD/Windows 11/ USB 3.0/ HDMI/WiFi Ready- Black,3.6,"16,999",-53%,"Desktop , Power Cable",https://m.media-amazon.com/images/I/81vcESSJdsL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Intel Core i7 4770s Processor, Quad-Core, 3.10GHz  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 16GB DDR3 RAM with INTEL HD GRAPHICS | Storage: 240 GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System: Pre-loaded Windows 10 | In the box: Desktop, Power Cable  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Total:- 6 USB PORT 2*USB 2.0 Ports + 2*USB 3.0 Ports (Rear) 2*USB 2.0 ports (front), , 1 PCI Express Port to install Graphic Card, Front Audio, HDMI Port  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 2 Years Warranty On Complete System  </span></li>"
1700205720-159,https://www.amazon.in/s?k=desktop+computers&page=10&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,CHIST Core i3 Desktop Complete Computer System Full Setup for Home & Business(core I3 2120 Processor/16 Monitor/Keyboard Mouse/Windows 10/Speakers/WiFi) (512GB SSD),https://www.amazon.in/CHIST-Complete-Computer-Business-Processor/dp/B0BXSJG56K/ref=sr_1_150?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205638&sprefix=%2Caps%2C265&sr=8-150,CHIST Core i3 Desktop Complete Computer System Full Setup for Home & Business(core I3 2120 Processor/16 Monitor/Keyboard Mouse/Windows 10/Speakers/WiFi) (512GB SSD),2,"14,999",-40%,Monitor,https://m.media-amazon.com/images/I/51ashPbWnEL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 2400 3.10 GHz OME Processor 4 Core 4Threats 6MB Caches  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> H61 Motherboard VGA&amp; HDMI, 6x 2.0 USB Ports  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> DDR3 4GB Ram and storage as per varient/16"" Monitor wired keyboard mouse/speakers  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> windows 10 (trail) all essential software installed  </span></li>"
1700205728-160,https://www.amazon.in/s?k=desktop+computers&page=10&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"Lenovo IdeaCentre AIO 3 11th Gen Intel i5 23.8"" FHD IPS 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/1 TB HDD/Windows 11 Home/MS Office 2021/Wireless Keyboard & Mouse) F0G0015NIN",https://www.amazon.in/Lenovo-IdeaCentre-Edgeless-Wireless-F0G0015NIN/dp/B09ZYL2RFP/ref=sr_1_149?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205638&sprefix=%2Caps%2C265&sr=8-149,"Lenovo IdeaCentre AIO 3 11th Gen Intel i5 23.8"" FHD IPS 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/1 TB HDD/Windows 11 Home/MS Office 2021/Wireless Keyboard & Mouse) F0G0015NIN",2.4,"50,490",-28%,All In One (AIO),https://m.media-amazon.com/images/I/71mVEUY5z0L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor: 11th Gen Intel Core i5-1135G7 | Speed: 1.8 GHz (Base) - 4.3 GHz (Max) | 8 Cores | 4MB L2/ 8MB L3 Cache  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> OS: Pre-Loaded Windows 11 Home with Lifetime Validity  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Pre-Installed: MS Office Home and Student 2021  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory and Storage: 8GB DDR4-3200 RAM, expandable up to 16GB | Storage: 1TB HDD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Graphics: Integrated Intel Iris Xe Graphics  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Display: 23.8-inch Full HD (1920x1080) | Brightness: 250 nits | IPS Display  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Camera (Built in): HD 720p Camera  </span></li>"
1700205733-161,https://www.amazon.in/s?k=desktop+computers&page=10&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,Slanky S516G256SSD500H i5 2400 CPU Desktop 16GB RAM DDR3/ 512GB SSD/ 500GB HDD/Window 10 MS Office/WiFi Adapter/Tower PC,https://www.amazon.in/Slanky-S516G256SSD500H-Desktop-Window-Adapter/dp/B0CLP1WX3D/ref=sr_1_148?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205638&sprefix=%2Caps%2C265&sr=8-148,Slanky S516G256SSD500H i5 2400 CPU Desktop 16GB RAM DDR3/ 512GB SSD/ 500GB HDD/Window 10 MS Office/WiFi Adapter/Tower PC,4.5,"13,611",-61%,,https://m.media-amazon.com/images/I/51ZKwkn8j0L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> CPU Come with i5 2400 3.1GHz Processor, H61 Motherboard, 16GB DDR3 RAM, 512GB SSD, 500GB HDD, Cabinet And Ready for wifi.This PC Perfect for Basic use like online Classes, Internet, Youtube, Browsing, Music, Online Shopping, Accounting, Basic PhotoEditing, Entertainment and Basically for Normal Home and Office Uses  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> CPU With Operating System &amp; Software, Drivers have all been correctly installed in this Computer. Making it ready to use. Quality and effectiveness have been tested Properly. The most suitable machine for running most software  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Makes experience better : Engineers carefully build this CPU and then install and Optimise the operating system and apps. Hanging problem is a common problem in computers. But there is no problem with this CPU computer. Professional computer skilled team designed and assembled this computer. Before transferring the computer, our technical team verifies that it is of Proper quality and performance  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> After Sales Service &amp; Care Centre :- After sales service is the most major Aspect for any Product. After the sale of the product, our customers receive the best service from our Experienced Technical team. Customers can reach our customer care staff During Business Hours 10AM Morning to 8PM Night  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Value for Money:- The Product's price’s very Important part. Maintaining the Value of the Consumer and with Using the Quality Components, Our team will create a price that is Acceptable to users  </span></li>"
1700205739-162,https://www.amazon.in/s?k=desktop+computers&page=10&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) HP Compaq Desktop Computer PC (Intel Core i3 2nd Gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet, VGA), Black",https://www.amazon.in/Refurbished-HP-Computer-Graphics-Ethernet/dp/B0BZ4WFLMJ/ref=sr_1_147?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205638&sprefix=%2Caps%2C265&sr=8-147,"(Refurbished) HP Compaq Desktop Computer PC (Intel Core i3 2nd Gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet, VGA), Black",3,"7,998",-92%,Mouse,https://m.media-amazon.com/images/I/51gUuM1q74L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Fast Processing: The Intel Core i3 2100 3.1 GHz processor along with 3 MB Cache and integrated Intel graphics provide fast processing, making it a powerhorse for most tasking needs. Enjoy High End Business Class performance in this Desktop Computer PC.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Robust Security: HP Compaq Business Class Desktop computer offers secure, scalable and robust architecture with limitless expansion possibilities.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Efficient Performance: It has 8 GB RAM with expandable slots, 256 GB SSD for Fast Processing and efficient performance.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Mutltiple Ports: Comes with a variety of ports for all possible needs, USB, parallel, serial connectors, VGA, esata, keyboard, mouse connector, PCI express X16. It also comes pre installed with Windows 10 Pro and MS Office 19.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 6 months Warranty: Experience hassle free ownership, with our 6 month extendable warranty covering component,labor and shipping (If required). Extend your warranty upto 2+ years, for extending warranty reach out to us  </span></li>"
1700205748-163,https://www.amazon.in/s?k=desktop+computers&page=9&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) Dell OPTIPLEX 3040 Windows Tiny Desktop - Core i3 6th gen 3.2ghz, 8 GB RAM, 240gb SSD, Win 11 - Upgraded, MS Office/ Intel HD Graphics/, USB 3.0, Ethernet, VGA, Black",https://www.amazon.in/Renewed-OPTIPLEX-Upgraded-Graphics-Ethernet/dp/B09RF4GQQR/ref=sr_1_146?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205738&sprefix=%2Caps%2C265&sr=8-146,"(Refurbished) Dell OPTIPLEX 3040 Windows Tiny Desktop - Core i3 6th gen 3.2ghz, 8 GB RAM, 240gb SSD, Win 11 - Upgraded, MS Office/ Intel HD Graphics/, USB 3.0, Ethernet, VGA, Black",3.7,"8,708",-91%,,https://m.media-amazon.com/images/I/31nPYMATZ6L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> This Amazon Renewed product will be in an unboxed or refurbished condition and has been professionally inspected and tested by an Amazon qualified supplier. Box and accessories may be generic  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> DELL Optiplex 3040 Tiny Business Class Desktop Secure, Scalable and Robust Architecture it is JUST A SIZE OF SMALL NOTEBOOK.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Intel Core i3 (6th Gen) 3.2 GHz  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 8 GB PC3L RAM , Audio In/Out Jacks., 240GB SSD for SUPER Fast Processing.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating system:- Windows 11 (Upgraded)  </span></li>"
1700205753-164,https://www.amazon.in/s?k=desktop+computers&page=9&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,TAKKSON Computer CPU Ti58240 Desktop PC (Core i5-2400/8 GB RAM/ 240 GB SSD/HD Graphics 2000/ HDMI/VGA/USB/Ethernet/Operating System Win-10) Basic Software Installed (Black),https://www.amazon.in/Takkson-Computer-Processor-Software-Installed/dp/B09Z6J8L89/ref=sr_1_145?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205738&sprefix=%2Caps%2C265&sr=8-145,TAKKSON Computer CPU Ti58240 Desktop PC (Core i5-2400/8 GB RAM/ 240 GB SSD/HD Graphics 2000/ HDMI/VGA/USB/Ethernet/Operating System Win-10) Basic Software Installed (Black),3.9,"9,900",-66%,"Power Cable, Mouse Pad",https://m.media-amazon.com/images/I/51fj15AsWZL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 3.1 GHz Processor / H61 Motherboard / 8 GB DDR3 RAM / 240 GB SSD / ATX Cabinet (Cabinet Image May Vary).  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Motherboard Specification: HD Graphics, VGA &amp; HDMI Monitor Supports, 8 x USB Ports ( 2 Front, 6 Rear), LAN Ethernet Port, Front &amp; Back Audio, 1 PCI Express X16 Slot, 1 PCI E X1 Slot.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ready to Use: Operating System Win-10 &amp; MS Office Trial Version and Basic Software ( Google Chrome, VLC Player, PDF Reader, AnyDesk) and Motherboard Drivers are Properly Installed.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Suitable: High Speed Desktop For Office, Home, Education, Programming, Entertainment, Accounting, Internet, Video Editing, Photo Editing, Basic Usage and Designing. Best Performing Computer to use all software.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> After Sales Service: After sales service is the most important part for any product. We have professional technical team who provide best service to our customers after the product is sold. Our customer support team provides 10-hours service to customers (10am to 8pm).  </span></li>"
